tenement,geometry_type,wkt_geometry,longitude,latitude,layer_source,collarid,holeid_drill,maxdepth_drill,anumber,holetype,report_year_wamex,project_wamex,operator_wamex,target_commodity_wamex,abstract_wamex,dpxe_rep_wamex,ag_ppm,al_ppm,as_ppm,au_ppm,b_ppm,ba_ppm,be_ppm,bi_ppm,br_ppm,c_ppm,ca_ppm,cd_ppm,ce_ppm,cl_ppm,co_ppm,cr_ppm,cs_ppm,cu_ppm,dy_ppm,er_ppm,eu_ppm,f_ppm,fe_ppm,ga_ppm,gd_ppm,ge_ppm,hf_ppm,hg_ppm,ho_ppm,i_ppm,in_ppm,ir_ppm,k_ppm,la_ppm,li_ppm,lu_ppm,mg_ppm,mn_ppm,mo_ppm,na_ppm,nb_ppm,nd_ppm,ni_ppm,os_ppm,p_ppm,pb_ppm,pd_ppm,pr_ppm,pt_ppm,rb_ppm,re_ppm,rh_ppm,ru_ppm,s_ppm,sb_ppm,sc_ppm,se_ppm,si_ppm,sm_ppm,sn_ppm,sr_ppm,ta_ppm,tb_ppm,te_ppm,th_ppm,ti_ppm,tl_ppm,tm_ppm,u_ppm,v_ppm,w_ppm,y_ppm,yb_ppm,zn_ppm,zr_ppm,layer_source.1,sample_type,selected_element
E20-TENEMENT_D,Point,POINT(117.93454170227051 -27.391540186641933),117.93454170227052,-27.391540186641933,geochem-drillhole,4565886,NLRB88,33.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,20.0,0.001,,,,0.0,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.93453097343445 -27.390187492810618),117.93453097343443,-27.39018749281061,geochem-drillhole,4565890,NLRB91,40.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,410.0,0.0020000001,,,,0.0,,,,,,,,,,163.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.93453633785248 -27.390639980265043),117.93453633785248,-27.390639980265043,geochem-drillhole,4565889,NLRB90,42.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,20.0,0.003,,,,0.0,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.94421374797821 -27.39915116242163),117.9442137479782,-27.39915116242163,geochem-drillhole,4565843,NLRB49,17.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,20.0,0.0020000001,,,,0.0,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.94472336769104 -27.399146399772093),117.94472336769104,-27.399146399772093,geochem-drillhole,4565842,NLRB48,5.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,10.0,0.001,,,,0.0,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.94168710708618 -27.399165450369004),117.94168710708618,-27.399165450369004,geochem-drillhole,4565849,NLRB54,25.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,20.0,0.0070000002,,,,0.0,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.9487681388855 -27.39911782387056),117.9487681388855,-27.39911782387056,geochem-drillhole,4565834,NLRB40,18.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,20.0,0.0020000001,,,,0.0,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.93865084648132 -27.399189263610516),117.93865084648132,-27.39918926361052,geochem-drillhole,4565856,NLRB60,23.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,30.0,0.003,,,,0.0,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.9366284608841 -27.399198788905686),117.9366284608841,-27.39919878890569,geochem-drillhole,4565860,NLRB64,13.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,20.0,0.0020000001,,,,0.0,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.93966472148895 -27.399179738314537),117.93966472148897,-27.399179738314537,geochem-drillhole,4565853,NLRB58,18.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,30.0,0.017000001,,,,0.0,,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.9482638835907 -27.399122586521337),117.9482638835907,-27.399122586521337,geochem-drillhole,4565835,NLRB41,11.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,20.0,0.001,,,,0.0,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.9492723941803 -27.39911782387056),117.9492723941803,-27.39911782387056,geochem-drillhole,4565832,NLRB39,16.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,30.0,0.001,,,,0.0,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.93454706668854 -27.39199266856108),117.93454706668854,-27.39199266856108,geochem-drillhole,4565885,NLRB87,40.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,20.0,0.001,,,,0.0,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.93764233589172 -27.399194026258208),117.93764233589172,-27.399194026258208,geochem-drillhole,4565858,NLRB62,32.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,30.0,0.017999999,,,,0.0,,,,,,,,,,94.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.93713808059692 -27.399198788905686),117.93713808059692,-27.39919878890569,geochem-drillhole,4565859,NLRB63,17.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,20.0,0.003,,,,0.0,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.94573187828064 -27.399141637122355),117.94573187828064,-27.399141637122355,geochem-drillhole,4565840,NLRB46,12.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,30.0,0.0020000001,,,,0.0,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.94320523738861 -27.39915592507095),117.9432052373886,-27.39915592507095,geochem-drillhole,4565846,NLRB51,10.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,20.0,0.003,,,,0.0,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.94775426387787 -27.3991273491719),117.94775426387788,-27.3991273491719,geochem-drillhole,4565836,NLRB42,9.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,20.0,0.003,,,,0.0,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.94016897678375 -27.399174975666234),117.94016897678377,-27.399174975666234,geochem-drillhole,4565852,NLRB57,24.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,20.0,0.0099999998,,,,0.0,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.94674575328827 -27.399132111822247),117.94674575328828,-27.399132111822247,geochem-drillhole,4565838,NLRB44,12.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,20.0,0.001,,,,0.0,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.94219136238098 -27.399165450369004),117.94219136238098,-27.399165450369004,geochem-drillhole,4565848,NLRB53,14.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,30.0,0.001,,,,0.0,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.94118285179138 -27.39917021301771),117.94118285179138,-27.39917021301771,geochem-drillhole,4565850,NLRB55,25.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,20.0,0.0089999996,,,,0.0,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.94067859649658 -27.399174975666234),117.94067859649658,-27.399174975666234,geochem-drillhole,4565851,NLRB56,13.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,20.0,0.0020000001,,,,0.0,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.93454170227051 -27.39109246586787),117.93454170227052,-27.39109246586787,geochem-drillhole,4565887,NLRB89,40.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,20.0,0.0040000002,,,,0.0,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.93454170227051 -27.391540186641933),117.93454170227052,-27.391540186641933,geochem-drillhole,4565886,NLRB88,33.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,20.0,0.001,,,,0.0,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.94370949268341 -27.39915116242163),117.9437094926834,-27.39915116242163,geochem-drillhole,4565845,NLRB50,11.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,20.0,0.003,,,,0.0,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.94522762298584 -27.399141637122355),117.94522762298584,-27.399141637122355,geochem-drillhole,4565841,NLRB47,8.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,20.0,0.001,,,,0.0,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.93814659118652 -27.399189263610516),117.93814659118652,-27.39918926361052,geochem-drillhole,4565857,NLRB61,21.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,20.0,0.0080000004,,,,0.0,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.93916046619415 -27.399184500962633),117.93916046619417,-27.39918450096264,geochem-drillhole,4565854,NLRB59,18.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,20.0,0.0040000002,,,,0.0,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.94270098209381 -27.399160687720077),117.9427009820938,-27.39916068772008,geochem-drillhole,4565847,NLRB52,11.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,30.0,0.0020000001,,,,0.0,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.94725000858307 -27.3991273491719),117.94725000858308,-27.3991273491719,geochem-drillhole,4565837,NLRB43,18.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,20.0,0.0040000002,,,,0.0,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.94623613357544 -27.39913687447241),117.94623613357544,-27.39913687447241,geochem-drillhole,4565839,NLRB45,10.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,30.0,0.001,,,,0.0,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.9492723941803 -27.39911782387056),117.9492723941803,-27.39911782387056,geochem-drillhole,4565832,NLRB39,16.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,30.0,0.001,,,,0.0,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_D,Point,POINT(117.9497766494751 -27.3991130612196),117.9497766494751,-27.3991130612196,geochem-drillhole,4565831,NLRB38,19.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,20.0,0.003,,,,0.0,,,,,,,,,,91.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.8824532032013 -27.350347054273485),117.8824532032013,-27.350347054273485,geochem-drillhole,3095299,MBAC0042,74.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.029999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.88165926933289 -27.350366113273715),117.88165926933289,-27.350366113273715,geochem-drillhole,3095300,MBAC0043,52.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.050000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.8832471370697 -27.35035181902385),117.8832471370697,-27.35035181902385,geochem-drillhole,3095298,MBAC0041,65.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.8832471370697 -27.35036134852397),117.8832471370697,-27.35036134852397,geochem-drillhole,305615,MBAC0041,65.0,73973,AC,2006,Tiara/ Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Annual Report - Tiara/Austin (01/11/2005 - 31/10/2006),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=73973,0.2,,3.4000001,0.0099999998,,,,0.1,,,,,,,44.0,30.0,,62.0,,,,,62500.0,,,,,,,,,,,,,,,615.0,1.5,,,,70.0,,,2.8,,,,,,,,,-0.5,,,,,,,,,,,,,,,,2.4000001,,,97.5,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.88244247436523 -27.35035181902385),117.88244247436523,-27.35035181902385,geochem-drillhole,305616,MBAC0042,74.0,73973,AC,2006,Tiara/ Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Annual Report - Tiara/Austin (01/11/2005 - 31/10/2006),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=73973,0.2,,2.2,0.029999999,,,,0.2,,,,,,,35.0,44.0,,74.0,,,,,90000.0,,,,,,,,,,,,,,,823.0,2.5999999,,,,56.0,,,2.7,,,,,,,,,-0.5,,,,,,,,,,,,,,,,2.8,,,109.0,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.88164854049683 -27.350375642772605),117.88164854049684,-27.350375642772605,geochem-drillhole,305617,MBAC0043,52.0,73973,AC,2006,Tiara/ Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Annual Report - Tiara/Austin (01/11/2005 - 31/10/2006),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=73973,,,,0.050000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.88054347038269 -27.36215347660793),117.88054347038268,-27.36215347660793,geochem-drillhole,3095273,MBAC0016,71.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.090000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.87563502788544 -27.362120126905317),117.87563502788544,-27.36212012690532,geochem-drillhole,3095279,MBAC0022,41.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.059999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.87890195846558 -27.362043898975884),117.87890195846558,-27.362043898975884,geochem-drillhole,3095275,MBAC0018,82.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.029999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.87972271442413 -27.357751229009878),117.87972271442412,-27.35775122900988,geochem-drillhole,3095438,MBAC0181,25.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.87648260593414 -27.362124891149165),117.87648260593414,-27.362124891149165,geochem-drillhole,3095278,MBAC0021,25.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.87623047828674 -27.358685053732096),117.87623047828674,-27.358685053732096,geochem-drillhole,2282641,CUEB 57,39.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
